"Backup_DateTime","Module","TenantID","Parent_Resource_Id","Parent_Resource_Name","Target_Resource","Resource_FriendlyName","Target_Type","userPrincipalName","Identity_ObjectID","Permission_Name"
"2025-01-31 15:12:57","Teams","060ce149-1b7e-438c-bac3-5f1433a37cc8","060ce149-1b7e-438c-bac3-5f1433a37cc8","cloud.managedpriv.com","628b8d06-e2ba-4c24-9458-3c8b9b06b2c8","Sales and Marketing","Team","AdeleV@2l45ys.onmicrosoft.com","86ffb820-7fb4-4b95-8c11-4254314edb1b","member"
"2025-01-31 15:12:57","Teams","060ce149-1b7e-438c-bac3-5f1433a37cc8","060ce149-1b7e-438c-bac3-5f1433a37cc8","cloud.managedpriv.com","628b8d06-e2ba-4c24-9458-3c8b9b06b2c8","Sales and Marketing","Team","LynneR@2l45ys.onmicrosoft.com","8b739321-969d-4183-8364-9f4f74f9e63e","member"
"2025-01-31 15:12:57","Teams","060ce149-1b7e-438c-bac3-5f1433a37cc8","060ce149-1b7e-438c-bac3-5f1433a37cc8","cloud.managedpriv.com","628b8d06-e2ba-4c24-9458-3c8b9b06b2c8","Sales and Marketing","Team","LeeG@2l45ys.onmicrosoft.com","73119721-dbeb-42e2-b4b7-735052b8cae2","member"
"2025-01-31 15:12:57","Teams","060ce149-1b7e-438c-bac3-5f1433a37cc8","060ce149-1b7e-438c-bac3-5f1433a37cc8","cloud.managedpriv.com","628b8d06-e2ba-4c24-9458-3c8b9b06b2c8","Sales and Marketing","Team","LidiaH@2l45ys.onmicrosoft.com","3bc6eb2d-09c2-4edf-8c2c-73fe656a139f","member"
"2025-01-31 15:12:57","Teams","060ce149-1b7e-438c-bac3-5f1433a37cc8","060ce149-1b7e-438c-bac3-5f1433a37cc8","cloud.managedpriv.com","628b8d06-e2ba-4c24-9458-3c8b9b06b2c8","Sales and Marketing","Team","PradeepG@2l45ys.onmicrosoft.com","dfe58f40-58bf-4631-be55-d716cf0be426","member"
"2025-01-31 15:12:57","Teams","060ce149-1b7e-438c-bac3-5f1433a37cc8","060ce149-1b7e-438c-bac3-5f1433a37cc8","cloud.managedpriv.com","628b8d06-e2ba-4c24-9458-3c8b9b06b2c8","Sales and Marketing","Team","DiegoS@2l45ys.onmicrosoft.com","669ee640-9647-4715-8812-7cb7a20c1873","member"
"2025-01-31 15:12:57","Teams","060ce149-1b7e-438c-bac3-5f1433a37cc8","060ce149-1b7e-438c-bac3-5f1433a37cc8","cloud.managedpriv.com","628b8d06-e2ba-4c24-9458-3c8b9b06b2c8","Sales and Marketing","Team","HenriettaM@2l45ys.onmicrosoft.com","2ff45b6e-bc14-460d-9c9d-b3ded4939ca4","member"
"2025-01-31 15:12:57","Teams","060ce149-1b7e-438c-bac3-5f1433a37cc8","060ce149-1b7e-438c-bac3-5f1433a37cc8","cloud.managedpriv.com","628b8d06-e2ba-4c24-9458-3c8b9b06b2c8","Sales and Marketing","Team","MeganB@2l45ys.onmicrosoft.com","00193b84-3fff-4e0a-9775-d7caf43679d4","member"
"2025-01-31 15:12:57","Teams","060ce149-1b7e-438c-bac3-5f1433a37cc8","060ce149-1b7e-438c-bac3-5f1433a37cc8","cloud.managedpriv.com","628b8d06-e2ba-4c24-9458-3c8b9b06b2c8","Sales and Marketing","Team","JoniS@2l45ys.onmicrosoft.com","69cd6aba-6689-44d3-b44c-ad139b89b2d2","member"
"2025-01-31 15:12:57","Teams","060ce149-1b7e-438c-bac3-5f1433a37cc8","060ce149-1b7e-438c-bac3-5f1433a37cc8","cloud.managedpriv.com","628b8d06-e2ba-4c24-9458-3c8b9b06b2c8","Sales and Marketing","Team","AlexW@2l45ys.onmicrosoft.com","1eaa02be-baec-4651-a16a-4934437283f2","member"
"2025-01-31 15:12:57","Teams","060ce149-1b7e-438c-bac3-5f1433a37cc8","060ce149-1b7e-438c-bac3-5f1433a37cc8","cloud.managedpriv.com","628b8d06-e2ba-4c24-9458-3c8b9b06b2c8","Sales and Marketing","Team","PattiF@2l45ys.onmicrosoft.com","464fabc2-9751-434a-8c07-28cdfae1bc85","owner"
"2025-01-31 15:12:57","Teams","060ce149-1b7e-438c-bac3-5f1433a37cc8","060ce149-1b7e-438c-bac3-5f1433a37cc8","cloud.managedpriv.com","628b8d06-e2ba-4c24-9458-3c8b9b06b2c8","Sales and Marketing","Team","IsaiahL@2l45ys.onmicrosoft.com","afcd9ed5-890c-45e4-9d9c-aab013e2082b","member"
"2025-01-31 15:12:57","Teams","060ce149-1b7e-438c-bac3-5f1433a37cc8","060ce149-1b7e-438c-bac3-5f1433a37cc8","cloud.managedpriv.com","628b8d06-e2ba-4c24-9458-3c8b9b06b2c8","Sales and Marketing","Team","JohannaL@2l45ys.onmicrosoft.com","a176c6ef-25fd-488f-a0d8-ee69a87a34a8","member"
"2025-01-31 15:12:57","Teams","060ce149-1b7e-438c-bac3-5f1433a37cc8","060ce149-1b7e-438c-bac3-5f1433a37cc8","cloud.managedpriv.com","628b8d06-e2ba-4c24-9458-3c8b9b06b2c8","Sales and Marketing","Team","myga@2l45ys.onmicrosoft.com","538f33f8-b437-4c25-a471-97aaf7a43477","owner"
"2025-01-31 15:12:57","Teams","060ce149-1b7e-438c-bac3-5f1433a37cc8","060ce149-1b7e-438c-bac3-5f1433a37cc8","cloud.managedpriv.com","628b8d06-e2ba-4c24-9458-3c8b9b06b2c8","Sales and Marketing","Team","NestorW@2l45ys.onmicrosoft.com","4b7c48fa-9c05-4345-bf62-a4fb963d67bc","member"
"2025-01-31 15:12:57","Teams","060ce149-1b7e-438c-bac3-5f1433a37cc8","060ce149-1b7e-438c-bac3-5f1433a37cc8","cloud.managedpriv.com","3fa48ba4-875d-4ba4-aaed-5fc0e569822d","Retail","Team","GradyA@2l45ys.onmicrosoft.com","c8cf3c10-59e8-4618-99da-e9994550c359","member"
"2025-01-31 15:12:57","Teams","060ce149-1b7e-438c-bac3-5f1433a37cc8","060ce149-1b7e-438c-bac3-5f1433a37cc8","cloud.managedpriv.com","3fa48ba4-875d-4ba4-aaed-5fc0e569822d","Retail","Team","AdeleV@2l45ys.onmicrosoft.com","86ffb820-7fb4-4b95-8c11-4254314edb1b","member"
"2025-01-31 15:12:57","Teams","060ce149-1b7e-438c-bac3-5f1433a37cc8","060ce149-1b7e-438c-bac3-5f1433a37cc8","cloud.managedpriv.com","3fa48ba4-875d-4ba4-aaed-5fc0e569822d","Retail","Team","LynneR@2l45ys.onmicrosoft.com","8b739321-969d-4183-8364-9f4f74f9e63e","member"
"2025-01-31 15:12:57","Teams","060ce149-1b7e-438c-bac3-5f1433a37cc8","060ce149-1b7e-438c-bac3-5f1433a37cc8","cloud.managedpriv.com","3fa48ba4-875d-4ba4-aaed-5fc0e569822d","Retail","Team","LeeG@2l45ys.onmicrosoft.com","73119721-dbeb-42e2-b4b7-735052b8cae2","member"
"2025-01-31 15:12:57","Teams","060ce149-1b7e-438c-bac3-5f1433a37cc8","060ce149-1b7e-438c-bac3-5f1433a37cc8","cloud.managedpriv.com","3fa48ba4-875d-4ba4-aaed-5fc0e569822d","Retail","Team","LidiaH@2l45ys.onmicrosoft.com","3bc6eb2d-09c2-4edf-8c2c-73fe656a139f","member"
"2025-01-31 15:12:57","Teams","060ce149-1b7e-438c-bac3-5f1433a37cc8","060ce149-1b7e-438c-bac3-5f1433a37cc8","cloud.managedpriv.com","3fa48ba4-875d-4ba4-aaed-5fc0e569822d","Retail","Team","PradeepG@2l45ys.onmicrosoft.com","dfe58f40-58bf-4631-be55-d716cf0be426","member"
"2025-01-31 15:12:57","Teams","060ce149-1b7e-438c-bac3-5f1433a37cc8","060ce149-1b7e-438c-bac3-5f1433a37cc8","cloud.managedpriv.com","3fa48ba4-875d-4ba4-aaed-5fc0e569822d","Retail","Team","DiegoS@2l45ys.onmicrosoft.com","669ee640-9647-4715-8812-7cb7a20c1873","member"
"2025-01-31 15:12:57","Teams","060ce149-1b7e-438c-bac3-5f1433a37cc8","060ce149-1b7e-438c-bac3-5f1433a37cc8","cloud.managedpriv.com","3fa48ba4-875d-4ba4-aaed-5fc0e569822d","Retail","Team","vital@cloud.managedpriv.com","13e3c647-6c86-4fed-850b-310ae88a4661","member"
"2025-01-31 15:12:57","Teams","060ce149-1b7e-438c-bac3-5f1433a37cc8","060ce149-1b7e-438c-bac3-5f1433a37cc8","cloud.managedpriv.com","3fa48ba4-875d-4ba4-aaed-5fc0e569822d","Retail","Team","HenriettaM@2l45ys.onmicrosoft.com","2ff45b6e-bc14-460d-9c9d-b3ded4939ca4","member"
"2025-01-31 15:12:57","Teams","060ce149-1b7e-438c-bac3-5f1433a37cc8","060ce149-1b7e-438c-bac3-5f1433a37cc8","cloud.managedpriv.com","3fa48ba4-875d-4ba4-aaed-5fc0e569822d","Retail","Team","MeganB@2l45ys.onmicrosoft.com","00193b84-3fff-4e0a-9775-d7caf43679d4","member"
"2025-01-31 15:12:57","Teams","060ce149-1b7e-438c-bac3-5f1433a37cc8","060ce149-1b7e-438c-bac3-5f1433a37cc8","cloud.managedpriv.com","3fa48ba4-875d-4ba4-aaed-5fc0e569822d","Retail","Team","JoniS@2l45ys.onmicrosoft.com","69cd6aba-6689-44d3-b44c-ad139b89b2d2","member"
"2025-01-31 15:12:57","Teams","060ce149-1b7e-438c-bac3-5f1433a37cc8","060ce149-1b7e-438c-bac3-5f1433a37cc8","cloud.managedpriv.com","3fa48ba4-875d-4ba4-aaed-5fc0e569822d","Retail","Team","AlexW@2l45ys.onmicrosoft.com","1eaa02be-baec-4651-a16a-4934437283f2","member"
"2025-01-31 15:12:57","Teams","060ce149-1b7e-438c-bac3-5f1433a37cc8","060ce149-1b7e-438c-bac3-5f1433a37cc8","cloud.managedpriv.com","3fa48ba4-875d-4ba4-aaed-5fc0e569822d","Retail","Team","PattiF@2l45ys.onmicrosoft.com","464fabc2-9751-434a-8c07-28cdfae1bc85","owner"
"2025-01-31 15:12:57","Teams","060ce149-1b7e-438c-bac3-5f1433a37cc8","060ce149-1b7e-438c-bac3-5f1433a37cc8","cloud.managedpriv.com","3fa48ba4-875d-4ba4-aaed-5fc0e569822d","Retail","Team","IsaiahL@2l45ys.onmicrosoft.com","afcd9ed5-890c-45e4-9d9c-aab013e2082b","member"
"2025-01-31 15:12:57","Teams","060ce149-1b7e-438c-bac3-5f1433a37cc8","060ce149-1b7e-438c-bac3-5f1433a37cc8","cloud.managedpriv.com","3fa48ba4-875d-4ba4-aaed-5fc0e569822d","Retail","Team","JohannaL@2l45ys.onmicrosoft.com","a176c6ef-25fd-488f-a0d8-ee69a87a34a8","member"
"2025-01-31 15:12:57","Teams","060ce149-1b7e-438c-bac3-5f1433a37cc8","060ce149-1b7e-438c-bac3-5f1433a37cc8","cloud.managedpriv.com","3fa48ba4-875d-4ba4-aaed-5fc0e569822d","Retail","Team","myga@2l45ys.onmicrosoft.com","538f33f8-b437-4c25-a471-97aaf7a43477","owner"
"2025-01-31 15:12:57","Teams","060ce149-1b7e-438c-bac3-5f1433a37cc8","060ce149-1b7e-438c-bac3-5f1433a37cc8","cloud.managedpriv.com","3fa48ba4-875d-4ba4-aaed-5fc0e569822d","Retail","Team","NestorW@2l45ys.onmicrosoft.com","4b7c48fa-9c05-4345-bf62-a4fb963d67bc","member"
"2025-01-31 15:12:57","Teams","060ce149-1b7e-438c-bac3-5f1433a37cc8","060ce149-1b7e-438c-bac3-5f1433a37cc8","cloud.managedpriv.com","badba495-6bd2-4fe1-a839-f5e247b3d7be","U.S. Sales","Team","GradyA@2l45ys.onmicrosoft.com","c8cf3c10-59e8-4618-99da-e9994550c359","member"
"2025-01-31 15:12:57","Teams","060ce149-1b7e-438c-bac3-5f1433a37cc8","060ce149-1b7e-438c-bac3-5f1433a37cc8","cloud.managedpriv.com","badba495-6bd2-4fe1-a839-f5e247b3d7be","U.S. Sales","Team","AdeleV@2l45ys.onmicrosoft.com","86ffb820-7fb4-4b95-8c11-4254314edb1b","member"
"2025-01-31 15:12:57","Teams","060ce149-1b7e-438c-bac3-5f1433a37cc8","060ce149-1b7e-438c-bac3-5f1433a37cc8","cloud.managedpriv.com","badba495-6bd2-4fe1-a839-f5e247b3d7be","U.S. Sales","Team","LynneR@2l45ys.onmicrosoft.com","8b739321-969d-4183-8364-9f4f74f9e63e","member"
"2025-01-31 15:12:57","Teams","060ce149-1b7e-438c-bac3-5f1433a37cc8","060ce149-1b7e-438c-bac3-5f1433a37cc8","cloud.managedpriv.com","badba495-6bd2-4fe1-a839-f5e247b3d7be","U.S. Sales","Team","LeeG@2l45ys.onmicrosoft.com","73119721-dbeb-42e2-b4b7-735052b8cae2","member"
"2025-01-31 15:12:57","Teams","060ce149-1b7e-438c-bac3-5f1433a37cc8","060ce149-1b7e-438c-bac3-5f1433a37cc8","cloud.managedpriv.com","badba495-6bd2-4fe1-a839-f5e247b3d7be","U.S. Sales","Team","LidiaH@2l45ys.onmicrosoft.com","3bc6eb2d-09c2-4edf-8c2c-73fe656a139f","member"
"2025-01-31 15:12:57","Teams","060ce149-1b7e-438c-bac3-5f1433a37cc8","060ce149-1b7e-438c-bac3-5f1433a37cc8","cloud.managedpriv.com","badba495-6bd2-4fe1-a839-f5e247b3d7be","U.S. Sales","Team","PradeepG@2l45ys.onmicrosoft.com","dfe58f40-58bf-4631-be55-d716cf0be426","member"
"2025-01-31 15:12:57","Teams","060ce149-1b7e-438c-bac3-5f1433a37cc8","060ce149-1b7e-438c-bac3-5f1433a37cc8","cloud.managedpriv.com","badba495-6bd2-4fe1-a839-f5e247b3d7be","U.S. Sales","Team","DiegoS@2l45ys.onmicrosoft.com","669ee640-9647-4715-8812-7cb7a20c1873","member"
"2025-01-31 15:12:57","Teams","060ce149-1b7e-438c-bac3-5f1433a37cc8","060ce149-1b7e-438c-bac3-5f1433a37cc8","cloud.managedpriv.com","badba495-6bd2-4fe1-a839-f5e247b3d7be","U.S. Sales","Team","HenriettaM@2l45ys.onmicrosoft.com","2ff45b6e-bc14-460d-9c9d-b3ded4939ca4","member"
"2025-01-31 15:12:57","Teams","060ce149-1b7e-438c-bac3-5f1433a37cc8","060ce149-1b7e-438c-bac3-5f1433a37cc8","cloud.managedpriv.com","badba495-6bd2-4fe1-a839-f5e247b3d7be","U.S. Sales","Team","entra1@cloud.managedpriv.com","5e7e9e76-d139-44e3-ba01-bfc89fa6e101","owner"
"2025-01-31 15:12:57","Teams","060ce149-1b7e-438c-bac3-5f1433a37cc8","060ce149-1b7e-438c-bac3-5f1433a37cc8","cloud.managedpriv.com","badba495-6bd2-4fe1-a839-f5e247b3d7be","U.S. Sales","Team","MeganB@2l45ys.onmicrosoft.com","00193b84-3fff-4e0a-9775-d7caf43679d4","member"
"2025-01-31 15:12:57","Teams","060ce149-1b7e-438c-bac3-5f1433a37cc8","060ce149-1b7e-438c-bac3-5f1433a37cc8","cloud.managedpriv.com","badba495-6bd2-4fe1-a839-f5e247b3d7be","U.S. Sales","Team","JoniS@2l45ys.onmicrosoft.com","69cd6aba-6689-44d3-b44c-ad139b89b2d2","member"
"2025-01-31 15:12:57","Teams","060ce149-1b7e-438c-bac3-5f1433a37cc8","060ce149-1b7e-438c-bac3-5f1433a37cc8","cloud.managedpriv.com","badba495-6bd2-4fe1-a839-f5e247b3d7be","U.S. Sales","Team","AlexW@2l45ys.onmicrosoft.com","1eaa02be-baec-4651-a16a-4934437283f2","member"
"2025-01-31 15:12:57","Teams","060ce149-1b7e-438c-bac3-5f1433a37cc8","060ce149-1b7e-438c-bac3-5f1433a37cc8","cloud.managedpriv.com","badba495-6bd2-4fe1-a839-f5e247b3d7be","U.S. Sales","Team","PattiF@2l45ys.onmicrosoft.com","464fabc2-9751-434a-8c07-28cdfae1bc85","owner"
"2025-01-31 15:12:57","Teams","060ce149-1b7e-438c-bac3-5f1433a37cc8","060ce149-1b7e-438c-bac3-5f1433a37cc8","cloud.managedpriv.com","badba495-6bd2-4fe1-a839-f5e247b3d7be","U.S. Sales","Team","IsaiahL@2l45ys.onmicrosoft.com","afcd9ed5-890c-45e4-9d9c-aab013e2082b","member"
"2025-01-31 15:12:57","Teams","060ce149-1b7e-438c-bac3-5f1433a37cc8","060ce149-1b7e-438c-bac3-5f1433a37cc8","cloud.managedpriv.com","badba495-6bd2-4fe1-a839-f5e247b3d7be","U.S. Sales","Team","JohannaL@2l45ys.onmicrosoft.com","a176c6ef-25fd-488f-a0d8-ee69a87a34a8","member"
"2025-01-31 15:12:57","Teams","060ce149-1b7e-438c-bac3-5f1433a37cc8","060ce149-1b7e-438c-bac3-5f1433a37cc8","cloud.managedpriv.com","badba495-6bd2-4fe1-a839-f5e247b3d7be","U.S. Sales","Team","myga@2l45ys.onmicrosoft.com","538f33f8-b437-4c25-a471-97aaf7a43477","owner"
"2025-01-31 15:12:57","Teams","060ce149-1b7e-438c-bac3-5f1433a37cc8","060ce149-1b7e-438c-bac3-5f1433a37cc8","cloud.managedpriv.com","badba495-6bd2-4fe1-a839-f5e247b3d7be","U.S. Sales","Team","NestorW@2l45ys.onmicrosoft.com","4b7c48fa-9c05-4345-bf62-a4fb963d67bc","member"
"2025-01-31 15:12:57","Teams","060ce149-1b7e-438c-bac3-5f1433a37cc8","060ce149-1b7e-438c-bac3-5f1433a37cc8","cloud.managedpriv.com","3d6f04fd-5eee-4df6-8e5b-5d8ed0ed02d1","Mark 8 Project Team 2","Team","GradyA@2l45ys.onmicrosoft.com","c8cf3c10-59e8-4618-99da-e9994550c359","member"
"2025-01-31 15:12:57","Teams","060ce149-1b7e-438c-bac3-5f1433a37cc8","060ce149-1b7e-438c-bac3-5f1433a37cc8","cloud.managedpriv.com","3d6f04fd-5eee-4df6-8e5b-5d8ed0ed02d1","Mark 8 Project Team 2","Team","AdeleV@2l45ys.onmicrosoft.com","86ffb820-7fb4-4b95-8c11-4254314edb1b","member"
"2025-01-31 15:12:57","Teams","060ce149-1b7e-438c-bac3-5f1433a37cc8","060ce149-1b7e-438c-bac3-5f1433a37cc8","cloud.managedpriv.com","3d6f04fd-5eee-4df6-8e5b-5d8ed0ed02d1","Mark 8 Project Team 2","Team","LynneR@2l45ys.onmicrosoft.com","8b739321-969d-4183-8364-9f4f74f9e63e","member"
"2025-01-31 15:12:57","Teams","060ce149-1b7e-438c-bac3-5f1433a37cc8","060ce149-1b7e-438c-bac3-5f1433a37cc8","cloud.managedpriv.com","3d6f04fd-5eee-4df6-8e5b-5d8ed0ed02d1","Mark 8 Project Team 2","Team","LeeG@2l45ys.onmicrosoft.com","73119721-dbeb-42e2-b4b7-735052b8cae2","member"
"2025-01-31 15:12:57","Teams","060ce149-1b7e-438c-bac3-5f1433a37cc8","060ce149-1b7e-438c-bac3-5f1433a37cc8","cloud.managedpriv.com","3d6f04fd-5eee-4df6-8e5b-5d8ed0ed02d1","Mark 8 Project Team 2","Team","LidiaH@2l45ys.onmicrosoft.com","3bc6eb2d-09c2-4edf-8c2c-73fe656a139f","member"
"2025-01-31 15:12:57","Teams","060ce149-1b7e-438c-bac3-5f1433a37cc8","060ce149-1b7e-438c-bac3-5f1433a37cc8","cloud.managedpriv.com","3d6f04fd-5eee-4df6-8e5b-5d8ed0ed02d1","Mark 8 Project Team 2","Team","PradeepG@2l45ys.onmicrosoft.com","dfe58f40-58bf-4631-be55-d716cf0be426","member"
"2025-01-31 15:12:57","Teams","060ce149-1b7e-438c-bac3-5f1433a37cc8","060ce149-1b7e-438c-bac3-5f1433a37cc8","cloud.managedpriv.com","3d6f04fd-5eee-4df6-8e5b-5d8ed0ed02d1","Mark 8 Project Team 2","Team","DiegoS@2l45ys.onmicrosoft.com","669ee640-9647-4715-8812-7cb7a20c1873","member"
"2025-01-31 15:12:57","Teams","060ce149-1b7e-438c-bac3-5f1433a37cc8","060ce149-1b7e-438c-bac3-5f1433a37cc8","cloud.managedpriv.com","3d6f04fd-5eee-4df6-8e5b-5d8ed0ed02d1","Mark 8 Project Team 2","Team","robing_semperis.com#EXT#@2l45ys.onmicrosoft.com","c1b43c67-4703-46b2-830a-ee3c060f11ad","guest"
"2025-01-31 15:12:57","Teams","060ce149-1b7e-438c-bac3-5f1433a37cc8","060ce149-1b7e-438c-bac3-5f1433a37cc8","cloud.managedpriv.com","3d6f04fd-5eee-4df6-8e5b-5d8ed0ed02d1","Mark 8 Project Team 2","Team","HenriettaM@2l45ys.onmicrosoft.com","2ff45b6e-bc14-460d-9c9d-b3ded4939ca4","member"
"2025-01-31 15:12:57","Teams","060ce149-1b7e-438c-bac3-5f1433a37cc8","060ce149-1b7e-438c-bac3-5f1433a37cc8","cloud.managedpriv.com","3d6f04fd-5eee-4df6-8e5b-5d8ed0ed02d1","Mark 8 Project Team 2","Team","entra1@cloud.managedpriv.com","5e7e9e76-d139-44e3-ba01-bfc89fa6e101","member"
"2025-01-31 15:12:57","Teams","060ce149-1b7e-438c-bac3-5f1433a37cc8","060ce149-1b7e-438c-bac3-5f1433a37cc8","cloud.managedpriv.com","3d6f04fd-5eee-4df6-8e5b-5d8ed0ed02d1","Mark 8 Project Team 2","Team","benjaminjohnson@2l45ys.onmicrosoft.com","50228381-84d8-4dc3-879a-48699ffa8329","member"
"2025-01-31 15:12:57","Teams","060ce149-1b7e-438c-bac3-5f1433a37cc8","060ce149-1b7e-438c-bac3-5f1433a37cc8","cloud.managedpriv.com","3d6f04fd-5eee-4df6-8e5b-5d8ed0ed02d1","Mark 8 Project Team 2","Team","MeganB@2l45ys.onmicrosoft.com","00193b84-3fff-4e0a-9775-d7caf43679d4","member"
